[2026-06-04 16:38:08] gens_alive=3 load=12.73 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 16:43:15] gens_alive=3 load=8.71 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 16:48:21] gens_alive=3 load=10.04 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 16:53:27] gens_alive=3 load=11.29 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 16:58:34] gens_alive=3 load=12.64 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 17:03:40] gens_alive=3 load=14.51 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 17:08:47] gens_alive=3 load=11.59 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 17:13:53] gens_alive=3 load=4.64 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 17:18:59] gens_alive=3 load=8.45 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 17:24:05] gens_alive=3 load=10.27 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 17:29:12] gens_alive=3 load=11.84 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 17:34:18] gens_alive=3 load=12.70 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 17:39:24] gens_alive=3 load=7.76 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 17:44:31] gens_alive=3 load=12.16 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 17:49:37] gens_alive=3 load=12.23 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 17:54:43] gens_alive=3 load=9.89 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 17:59:50] gens_alive=3 load=11.78 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 18:04:56] gens_alive=3 load=10.92 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 18:10:02] gens_alive=3 load=12.04 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 18:15:09] gens_alive=3 load=12.16 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 18:20:15] gens_alive=3 load=8.56 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 18:25:21] gens_alive=3 load=15.07 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 18:30:27] gens_alive=3 load=10.79 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 18:35:34] gens_alive=3 load=10.99 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 18:40:40] gens_alive=3 load=13.13 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 18:45:47] gens_alive=3 load=12.31 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 18:50:53] gens_alive=3 load=8.81 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 18:55:59] gens_alive=3 load=14.17 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 19:01:06] gens_alive=3 load=5.13 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 19:06:11] gens_alive=3 load=11.21 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 19:11:18] gens_alive=3 load=12.87 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 19:16:24] gens_alive=3 load=11.37 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 19:21:30] gens_alive=3 load=9.09 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 19:26:37] gens_alive=3 load=8.27 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 19:31:43] gens_alive=3 load=9.97 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 19:36:49] gens_alive=3 load=11.90 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 19:41:55] gens_alive=3 load=13.42 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 19:47:02] gens_alive=3 load=12.64 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 19:52:08] gens_alive=3 load=8.47 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 19:57:14] gens_alive=3 load=9.14 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 20:02:20] gens_alive=3 load=14.06 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 20:07:27] gens_alive=3 load=10.24 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 20:12:33] gens_alive=3 load=12.31 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 20:17:39] gens_alive=3 load=9.96 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 20:22:46] gens_alive=3 load=7.60 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 20:27:52] gens_alive=3 load=7.91 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 20:32:59] gens_alive=3 load=12.67 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 20:38:05] gens_alive=3 load=10.88 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 20:43:12] gens_alive=3 load=9.95 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 20:48:18] gens_alive=3 load=9.09 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 20:53:24] gens_alive=3 load=5.96 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 20:58:30] gens_alive=3 load=11.19 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 21:03:36] gens_alive=3 load=15.01 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 21:08:43] gens_alive=3 load=11.77 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 21:13:49] gens_alive=3 load=12.19 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 21:18:55] gens_alive=3 load=10.08 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 21:24:02] gens_alive=3 load=4.01 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 21:29:08] gens_alive=3 load=22.20 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 21:34:15] gens_alive=3 load=41.42 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 21:39:22] gens_alive=3 load=41.01 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 21:44:30] gens_alive=3 load=40.02 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 21:49:37] gens_alive=3 load=29.04 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 21:54:44] gens_alive=3 load=40.29 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 21:59:51] gens_alive=3 load=37.79 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 22:04:58] gens_alive=3 load=40.26 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 22:10:06] gens_alive=3 load=39.76 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 22:15:13] gens_alive=3 load=35.02 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 22:20:20] gens_alive=3 load=36.80 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 22:25:27] gens_alive=3 load=34.42 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 22:30:33] gens_alive=3 load=41.51 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 22:35:41] gens_alive=3 load=40.63 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 22:40:48] gens_alive=3 load=33.46 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 22:45:55] gens_alive=3 load=39.30 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 22:51:02] gens_alive=3 load=30.30 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 22:56:09] gens_alive=3 load=39.04 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 23:01:16] gens_alive=3 load=40.25 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 23:06:24] gens_alive=3 load=36.93 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 23:11:31] gens_alive=3 load=34.22 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 23:16:38] gens_alive=3 load=37.24 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 23:21:45] gens_alive=3 load=34.38 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 23:26:52] gens_alive=3 load=36.33 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 23:31:59] gens_alive=3 load=37.25 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 23:37:06] gens_alive=3 load=33.44 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 23:42:13] gens_alive=3 load=37.14 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 23:47:20] gens_alive=3 load=39.23 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 23:52:28] gens_alive=3 load=35.42 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-04 23:57:35] gens_alive=3 load=39.14 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-05 00:02:43] gens_alive=3 load=34.46 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-05 00:07:49] gens_alive=3 load=32.93 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-05 00:12:56] gens_alive=3 load=37.85 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-05 00:18:03] gens_alive=3 load=31.62 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-05 00:23:09] gens_alive=3 load=38.48 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-05 00:28:16] gens_alive=3 load=36.17 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-05 00:33:23] gens_alive=3 load=33.72 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-05 00:38:31] gens_alive=3 load=40.23 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-05 00:43:38] gens_alive=3 load=38.51 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-05 00:48:46] gens_alive=3 load=31.63 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-05 00:53:53] gens_alive=3 load=37.21 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-05 00:59:00] gens_alive=3 load=34.42 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-05 01:04:07] gens_alive=3 load=32.80 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-05 01:09:14] gens_alive=3 load=38.42 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-05 01:14:22] gens_alive=3 load=39.34 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-05 01:19:29] gens_alive=3 load=31.60 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-05 01:24:35] gens_alive=3 load=21.33 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-05 01:29:41] gens_alive=3 load=11.76 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-05 01:34:48] gens_alive=3 load=12.54 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-05 01:39:54] gens_alive=3 load=9.20 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-05 01:45:00] gens_alive=3 load=10.06 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-05 01:50:07] gens_alive=3 load=4.61 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-05 01:55:13] gens_alive=3 load=11.91 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-05 02:00:19] gens_alive=3 load=13.96 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-05 02:05:25] gens_alive=3 load=13.25 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-05 02:10:32] gens_alive=3 load=11.72 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-05 02:15:38] gens_alive=3 load=10.71 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-05 02:20:44] gens_alive=3 load=5.22 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-05 02:25:50] gens_alive=3 load=14.05 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-05 02:30:56] gens_alive=3 load=13.69 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-05 02:36:03] gens_alive=3 load=11.35 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-05 02:41:09] gens_alive=3 load=11.07 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-05 02:46:15] gens_alive=3 load=7.70 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-05 02:51:22] gens_alive=3 load=8.31 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-05 02:56:28] gens_alive=3 load=11.22 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-05 03:01:34] gens_alive=3 load=11.45 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-05 03:06:41] gens_alive=3 load=11.94 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-05 03:11:47] gens_alive=3 load=10.41 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-05 03:16:54] gens_alive=3 load=6.55 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-05 03:21:59] gens_alive=3 load=10.94 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-05 03:27:06] gens_alive=3 load=10.65 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-05 03:32:12] gens_alive=3 load=8.02 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-05 03:37:18] gens_alive=3 load=10.59 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-05 03:42:25] gens_alive=3 load=8.32 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-05 03:47:31] gens_alive=3 load=9.18 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-05 03:52:37] gens_alive=3 load=9.80 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-05 03:57:44] gens_alive=3 load=12.20 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
[2026-06-05 04:02:50] gens_alive=3 load=11.83 | STT_6 xml=150000 asm=300000 errors=0 | SPT_6_oneLP xml=150000 asm=300000 errors=0 | Recon_6 xml=150000 asm=300000 errors=0
